0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
201.86283,201.84321,201.87141,201.89822,201.92651,201.95959,201.94431,201.96768,201.99665,201.99646,202.04023,202.04852,202.07933,202.11929,202.1102,202.13456,202.15413,202.15287,202.19197,202.17216,202.23039,202.2122,202.25859,202.29041
201.72531,201.81751,201.81141,201.84808,201.86852,201.89627,201.93856,201.94758,201.94269,201.95766,201.99942,202.04503,202.04806,202.07373,202.03646,202.0694,202.08956,202.1218,202.13219,202.15309,202.17032,202.19888,202.23925,202.22703
201.75636,201.77944,201.82386,201.83171,201.83629,201.84968,201.87306,201.91851,201.94712,201.97507,202.01298,202.01204,202.01497,202.02944,202.07123,202.07074,202.10535,202.08076,202.11684,202.15105,202.15198,202.17995,202.18317,202.21743
201.66807,201.71409,201.78728,201.78468,201.80951,201.83169,201.87176,201.86957,201.9029,201.94584,201.95243,201.94615,201.96261,201.98428,202.03308,202.05094,202.02334,202.10454,202.07985,202.09944,202.14189,202.1707,202.15642,202.15582
201.55024,201.63956,201.6886,201.7856,201.78181,201.80437,201.80414,201.82855,201.86237,201.91627,201.87491,201.9248,201.95813,201.9699,202.01021,201.97384,202.00045,202.00566,202.06106,202.09946,202.11101,202.10224,202.06825,202.07253
201.5953,201.5934,201.6413,201.69025,201.77023,201.81157,201.79915,201.83082,201.84296,201.83472,201.89014,201.90169,201.89425,201.95061,201.91981,201.99107,202.02285,202.04379,202.06692,202.07067,202.05586,202.04008,202.05897,202.07222
201.56191,201.55568,201.59277,201.59514,201.68916,201.74954,201.79602,201.83691,201.82923,201.80064,201.80337,201.84931,201.90587,201.92037,201.93722,201.94918,201.99661,202.02702,202.01427,201.97614,201.96933,201.97985,202.00423,202.01768
201.55024,,,,,,,,,,,,,,,,,,,,,,,
202.74111,,,,,,,,,,,,,,,,,,,,,,,
1.19087,,,,,,,,,,,,,,,,,,,,,,,
