0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
201.6493,201.68768,201.72369,201.71718,201.8782,201.84489,201.88796,201.95818,201.93943,202.07277,202.06456,202.10527,202.12107,202.13932,202.26861,202.27474,202.2724,202.3476,202.38278,202.40805,202.46378,202.4815,202.56989,
201.62382,201.68593,201.70663,201.72989,201.84118,201.82768,201.87717,201.94575,201.97464,202.02979,202.04246,202.09037,202.13881,202.12303,202.25647,202.2429,202.29383,202.33708,202.36058,202.40662,202.42778,202.47891,202.59078,
201.61884,201.64846,201.7143,201.73853,201.8105,201.8276,201.881,201.90354,201.95584,202.06709,202.02156,202.06099,202.16789,202.07875,202.24102,202.23229,202.26462,202.36118,202.31108,202.43401,202.39981,202.47295,202.56351,
201.59721,201.66698,201.68494,201.7188,201.83625,201.80325,201.88092,201.92171,201.92492,202.0288,202.01883,202.06741,202.09309,202.12356,202.21161,202.21863,202.27407,202.33614,202.31209,202.37826,202.44583,202.45641,202.55258,
201.53701,201.61066,201.70183,201.74451,201.78767,201.80806,201.86064,201.89978,201.92406,202.00027,202.01037,202.04981,202.06018,202.1678,202.17509,202.21654,202.26936,202.25779,202.3581,202.37432,202.44116,202.4727,202.46892,
201.53744,201.59239,201.6587,201.6757,201.82006,201.83866,201.82084,201.9227,201.8655,202.02117,202.00461,202.00956,202.12865,202.08595,202.14919,202.22149,202.25071,202.32856,202.28013,202.40167,202.38524,202.43218,202.56461,
201.56226,201.59725,201.64059,201.64438,201.81302,201.78554,201.82049,201.9392,201.87576,201.96529,201.99376,202.03283,202.07982,202.06715,202.18711,202.18254,202.24645,202.32861,202.27324,202.34576,202.41104,202.40939,202.61484,
201.53701,,,,,,,,,,,,,,,,,,,,,,,
202.84877,,,,,,,,,,,,,,,,,,,,,,,
1.31176,,,,,,,,,,,,,,,,,,,,,,,
