0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
200.80204,200.82944,200.84186,200.90464,200.93069,200.94986,200.97894,201.00596,201.02598,201.06414,201.07818,201.11455,201.13331,201.16037,201.15591,201.22352,201.26444,201.28106,201.33845,201.35644,201.37913,201.41045,201.38943,201.37817,201.47221
200.82063,200.83933,200.8801,200.88051,200.90639,200.92118,200.9629,200.99757,201.02149,201.05797,201.06502,201.10806,201.12316,201.14468,201.17425,201.20495,201.24313,201.28522,201.27133,201.33616,201.32159,201.36206,201.42046,201.47196,201.38823
200.77056,200.8137,200.87026,200.89272,200.90945,200.94906,200.935,200.97014,201.0165,201.03198,201.10024,201.0912,201.14883,201.17885,201.21827,201.2229,201.23068,201.26571,201.29052,201.28014,201.36717,201.34996,201.36235,201.38269,201.42233
200.79851,200.83631,200.81622,200.85107,200.87291,200.90882,200.96426,200.97767,200.98809,201.03096,201.05752,201.10393,201.11099,201.14359,201.1798,201.20423,201.23941,201.23137,201.27492,201.31805,201.32894,201.35529,201.38172,201.40432,201.4481
200.78623,200.81111,200.86975,200.89504,200.92808,200.90889,200.95272,200.98563,201.0349,201.05952,201.08879,201.11439,201.13749,201.17897,201.21146,201.24416,201.23974,201.28905,201.25991,201.31251,201.3292,201.38727,201.38706,201.38898,201.44244
200.81617,200.85947,200.85556,200.88273,200.91732,200.97643,200.95441,200.99464,200.98997,201.02223,201.04976,201.06906,201.11231,201.15233,201.19441,201.1887,201.21593,201.24062,201.32766,201.27818,201.28999,201.3243,201.37505,201.42015,201.38486
200.82866,200.82828,200.85549,200.88681,200.90979,200.92418,200.98413,200.97126,201.03036,201.04361,201.05357,201.09896,201.12202,201.13821,201.15683,201.21217,201.26,201.28266,201.27169,201.33147,201.36556,201.35799,201.37628,201.40392,201.43244
200.7345,200.76293,200.82655,200.87516,200.91515,200.93967,200.96796,200.99652,201.00714,201.00144,201.04787,201.06449,201.12463,201.13254,201.15002,201.1943,201.1951,201.23457,201.26749,201.27504,201.33437,201.35597,201.39632,201.39971,201.47027
200.82114,200.84365,200.84318,200.83262,200.88554,200.93559,200.94911,200.99095,201.02172,201.05247,201.06685,201.08677,201.10498,201.1217,201.18021,201.16837,201.19406,201.25277,201.31789,201.345,201.32525,201.38234,201.38615,201.41379,201.42854
200.75235,200.77764,200.84218,200.91599,200.87112,200.88412,200.9262,200.98838,200.98356,201.06125,201.05429,201.08768,201.09394,201.13019,201.14467,201.17573,201.24452,201.20838,201.25909,201.3093,201.29476,201.29612,201.30242,201.38843,201.42002
200.8988,200.90452,200.85517,200.84158,200.89657,200.92803,200.95419,200.94596,200.99236,201.00532,201.08272,201.09782,201.14598,201.17082,201.18849,201.21999,201.21749,201.26932,201.21996,201.27,201.30368,201.34579,201.43557,201.48317,201.47
200.80632,200.85518,200.97945,200.91086,200.96333,201.01587,200.99769,201.03541,201.01028,201.04236,201.05996,201.12396,201.13035,201.1474,201.18466,201.22549,201.24387,201.26931,201.31584,201.2911,201.39958,201.44515,201.43829,201.48635,201.57747
,,,,,,,,,,,,,,,,,,,,,,,,
,,0.8811,,,,,,,,,,,,,,,,,,,,,,
