0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
200.59141, 200.76303, 200.68163, 200.69369, 200.70103, 200.67907, 200.60088, 200.59426, 200.56581, 200.54778, 200.53694, 200.51266, 200.50635, 200.42823, 200.43073, 200.41131, 200.35755, 200.42543, 200.29456, 200.34302, 200.22453, 200.30790, 200.22533
200.68583, 200.74633, 200.63674, 200.86592, 200.52907, 200.65705, 200.61197, 200.57326, 200.56115, 200.53580, 200.55583, 200.49613, 200.47600, 200.43382, 200.42034, 200.38896, 200.39930, 200.39040, 200.29085, 200.33088, 200.20921, 200.29950, 200.24052
200.67621, 200.73469, 200.64335, 200.67786, 200.66493, 200.66827, 200.60269, 200.55681, 200.55493, 200.54503, 200.53859, 200.48399, 200.47716, 200.43195, 200.40637, 200.39329, 200.39000, 200.37264, 200.27379, 200.32282, 200.22765, 200.29973, 200.19917
200.68004, 200.70251, 200.64544, 200.65694, 200.66122, 200.66203, 200.59816, 200.55317, 200.56556, 200.54385, 200.48308, 200.52255, 200.45021, 200.41679, 200.40041, 200.34725, 200.40591, 200.38552, 200.27059, 200.31382, 200.21506, 200.28332, 200.21398
200.65231, 200.70998, 200.63319, 200.63990, 200.63538, 200.64432, 200.60282, 200.58497, 200.53394, 200.51210, 200.48556, 200.50261, 200.44625, 200.41791, 200.38780, 200.35852, 200.39441, 200.34424, 200.28544, 200.31729, 200.21552, 200.24193, 200.21512
200.72584, 200.64955, 200.67983, 200.58786, 200.62199, 200.65586, 200.58100, 200.56440, 200.54685, 200.49882, 200.49454, 200.45617, 200.43795, 200.42104, 200.37734, 200.38728, 200.34523, 200.34229, 200.28817, 200.31363, 200.19439, 200.22343, 200.21612
200.71401, 200.61648, 200.67515, 200.60767, 200.61220, 200.61193, 200.59449, 200.54721, 200.52734, 200.52280, 200.46715, 200.45218, 200.42526, 200.40351, 200.38783, 200.38335, 200.34634, 200.31099, 200.28317, 200.29347, 200.18729, 200.18857, 200.24944
200.72922, 200.58829, 200.67489, 200.62034, 200.55803, 200.61816, 200.60027, 200.52712, 200.55312, 200.48023, 200.45171, 200.44998, 200.41514, 200.39731, 200.38043, 200.38723, 200.33500, 200.25727, 200.33585, 200.22146, 200.25475, 200.20190, 200.16848
200.64226, 200.66612, 200.58818, 200.63775, 200.54868, 200.57741, 200.59809, 200.55421, 200.51376, 200.48941, 200.44574, 200.43184, 200.43694, 200.34414, 200.38463, 200.40429, 200.27006, 200.27966, 200.33220, 200.19700, 200.22452, 200.24707, 200.18779
200.64484, 200.67025, 200.58645, 200.61121, 200.59743, 200.54380, 200.56624, 200.54285, 200.50499, 200.49317, 200.43317, 200.40183, 200.40933, 200.39992, 200.37036, 200.34348, 200.26909, 200.29762, 200.20491, 200.30784, 200.20951, 200.23627, 200.19331
200.67886, 200.60508, 200.58517, 200.59294, 200.61532, 200.55120, 200.50411, 200.53771, 200.53721, 200.48947, 200.40835, 200.37827, 200.39652, 200.38815, 200.38200, 200.31997, 200.27206, 200.31340, 200.21487, 200.26360, 200.21354, 200.20438, 200.18009
200.69093, 200.60160, 200.63200, 200.55392, 200.55649, 200.58771, 200.49562, 200.51519, 200.50913, 200.49388, 200.37573, 200.40388, 200.38898, 200.37765, 200.36604, 200.28307, 200.31588, 200.26034, 200.22712, 200.21301, 200.26630, 200.21929, 200.21331
200.64353, 200.63203, 200.57766, 200.58151, 200.54287, 200.56854, 200.51279, 200.45746, 200.52063, 200.47880, 200.38643, 200.38771, 200.38733, 200.38122, 200.32461, 200.29814, 200.30907, 200.23118, 200.26791, 200.20112, 200.21115, 200.22433, 200.22806
200.66121, 200.66397, 200.56703, 200.58179, 200.50769, 200.56910, 200.53233, 200.43290, 200.50359, 200.44947, 200.40062, 200.36375, 200.40406, 200.34575, 200.28994, 200.32699, 200.29021, 200.24967, 200.21578, 200.27619, 200.17916, 200.22895, 200.24676
200.69886, 200.62409, 200.59967, 200.54317, 200.55273, 200.51216, 200.51518, 200.43865, 200.48304, 200.44309, 200.40227, 200.36065, 200.38956, 200.32605, 200.32071, 200.32853, 200.26472, 200.24438, 200.21590, 200.25373, 200.19432, 200.23918, 200.24323
